Zipcode,Latitude,Longitude,City,County,Metro,State,MedianPriceAll,MedianPrice1Bed,MedianPrice2Bed,MedianPrice3Bed,MedianPrice4Bed,MedianPrice5PlusBed
91362,34.193326,-118.818684,Thousand Oaks,Ventura,Ventura,CA,797900,269800,412000,709500,871000,1666900
91367,34.177311,-118.615704,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,721600,308800,455100,711200,832500,984200
91377,34.184975,-118.766918,Oak Park,Ventura,Ventura,CA,781500,289000,424000,681500,871900,958700
91390,34.545587,-118.420095,Santa Clarita,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,610100,318900,377400,541100,668100,727200
91403,34.147149,-118.463365,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,1033700,384800,612600,1237400,1514500,1730000
91406,34.195685,-118.490752,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,550600,235300,505700,555500,618500,696700
91423,34.148617,-118.433298,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,1011900,407500,721600,1081000,1414200,1881500
91505,34.173885,-118.346937,Burbank,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,728300,519700,679500,749700,819000,952000
91602,34.150818,-118.368159,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,752500,408000,618000,938600,1421800,2485800
91604,34.140822,-118.392864,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,1262000,565400,880200,1305700,1782100,2168200
91606,34.185767,-118.388323,Los Angeles,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,544000,316400,503500,550500,628700,670500
91702,34.280333,-117.866141,Azusa,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,427100,280300,369800,423300,471600,545600
91706,34.09741,-117.968269,Baldwin Park,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,424800,337800,384300,429800,469800,518700
91709,33.963723,-117.738596,Chino Hills,San Bernardino,Riverside,CA,634900,330500,381100,554100,682500,915100
91710,34.004468,-117.684697,Chino,San Bernardino,Riverside,CA,461600,254000,322300,448800,497800,606700
91732,34.07342,-118.015345,El Monte,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,492500,406000,465200,485100,544600,648300
91737,34.152583,-117.577707,Rancho Cucamonga,San Bernardino,Riverside,CA,605300,192700,303000,499700,637500,1050800
91744,34.031415,-117.93647,La Puente,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,440300,157300,404500,433600,449700,498900
91745,33.999005,-117.972146,Hacienda Heights,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,645200,235700,352600,529800,706600,770900
91750,34.18001,-117.773939,La Verne,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,626600,288200,429000,583700,682900,804300
91754,34.052922,-118.143465,Monterey Park,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,628400,344400,533400,614100,751400,858300
91765,33.98627,-117.821282,Diamond Bar,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,669800,242800,348400,609800,763800,1130100
91766,34.042286,-117.756106,Pomona,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,383300,278000,326100,380500,527100,436700
91767,34.083086,-117.737997,Pomona,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,401100,214100,352800,400000,429600,539700
91770,34.065493,-118.084529,Rosemead,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,547500,449200,504700,542400,633600,726400
91776,34.090776,-118.095091,San Gabriel,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,635500,499300,568800,639300,707600,831600
91786,34.105282,-117.662035,Upland,San Bernardino,Riverside,CA,444600,331800,346900,439300,496700,555800
91801,34.090728,-118.127527,Alhambra,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,582100,367700,536700,583400,687700,801100
91902,32.665762,-117.018657,Bonita,San Diego,San Diego,CA,661000,210600,384400,640200,667200,767800
91911,32.608185,-117.054512,Chula Vista,San Diego,San Diego,CA,446200,194700,334800,437200,484800,518000
91913,32.619459,-116.98582,Chula Vista,San Diego,San Diego,CA,541500,234900,333700,501800,595200,662000
91941,32.759333,-116.997247,La Mesa,San Diego,San Diego,CA,618100,261000,462400,611400,686500,807200
91950,32.670646,-117.094668,National City,San Diego,San Diego,CA,413000,286700,368700,417400,442600,486000
92009,33.09547,-117.243882,Carlsbad,San Diego,San Diego,CA,849100,400900,490000,793900,959600,1222100
92019,32.776012,-116.880634,El Cajon,San Diego,San Diego,CA,530200,241900,331000,489300,629700,780100
92025,33.102005,-117.080419,Escondido,San Diego,San Diego,CA,509600,246100,396300,508100,672600,792500
92028,33.390477,-117.209427,Fallbrook,San Diego,San Diego,CA,562400,383000,460900,552800,664100,796600
92037,32.856347,-117.250058,San Diego,San Diego,San Diego,CA,1538100,406700,760700,1647900,2258300,3143200
92057,33.254619,-117.283341,Oceanside,San Diego,San Diego,CA,460200,217100,318500,464800,552400,635000
92065,33.053006,-116.850651,Ramona,San Diego,San Diego,CA,516700,418300,435700,506000,572800,726300
92069,33.170775,-117.158676,San Marcos,San Diego,San Diego,CA,524500,214300,334400,486200,582300,644500
92075,32.997248,-117.26058,Solana Beach,San Diego,San Diego,CA,1284600,472700,865500,1320400,1707300,2712200
92082,33.253548,-117.003366,Valley Center,San Diego,San Diego,CA,581000,449700,514400,564900,705100,849100
92083,33.19784,-117.248203,Vista,San Diego,San Diego,CA,442000,319000,380300,441600,528800,555400
92084,33.219935,-117.202606,Vista,San Diego,San Diego,CA,539200,429300,443200,538400,619300,788800
92103,32.747415,-117.166883,San Diego,San Diego,San Diego,CA,676600,355300,570700,902200,1239700,1501100
92106,32.710818,-117.237613,San Diego,San Diego,San Diego,CA,1108600,721500,836700,1109100,1353500,1813100
92107,32.739055,-117.245404,San Diego,San Diego,San Diego,CA,887000,417300,716400,985800,1317100,1651900
92109,32.786772,-117.234207,San Diego,San Diego,San Diego,CA,793400,393700,695300,903200,1170000,1353700
92115,32.764998,-117.073641,San Diego,San Diego,San Diego,CA,456900,198000,410400,496800,545500,608100
92119,32.817888,-117.031956,San Diego,San Diego,San Diego,CA,589800,232800,313700,558000,644100,661100
92120,32.794714,-117.071764,San Diego,San Diego,San Diego,CA,604300,230800,391100,585000,682600,774900
92122,32.861727,-117.171224,San Diego,San Diego,San Diego,CA,643400,321200,456300,697300,850600,911100
92126,32.908449,-117.14138,San Diego,San Diego,San Diego,CA,552600,242300,354000,549400,609100,642600
92128,32.999818,-117.071808,San Diego,San Diego,San Diego,CA,606300,262900,446200,650300,772400,861300
92130,32.945791,-117.214366,San Diego,San Diego,San Diego,CA,1042200,382800,558300,850000,1194100,1469500
92173,32.553021,-117.042454,San Diego,San Diego,San Diego,CA,425500,178200,248000,416200,454400,485800
92211,33.765401,-116.334205,Palm Desert,Riverside,Riverside,CA,315500,193300,274400,378100,481500,538400
92223,33.948255,-116.987839,Beaumont,Riverside,Riverside,CA,312000,227000,273500,293500,324500,350100
92234,33.818256,-116.466743,Cathedral City,Riverside,Riverside,CA,269600,157000,206300,276700,314900,382000
92253,33.641767,-116.273943,La Quinta,Riverside,Riverside,CA,393900,150700,335200,370600,672800,735900
92260,33.708012,-116.403627,Palm Desert,Riverside,Riverside,CA,314900,201900,271800,331500,577800,859100
92264,33.708592,-116.497622,Palm Springs,Riverside,Riverside,CA,291000,144400,249300,488100,811600,1364200
92270,33.768584,-116.429988,Rancho Mirage,Riverside,Riverside,CA,480200,187900,308600,503200,849200,1426500
92311,34.980294,-116.964449,Barstow,San Bernardino,Riverside,CA,119200,78000,84800,118700,129300,199500
92314,34.261092,-116.809496,Big Bear City,San Bernardino,Riverside,CA,227400,143900,179700,276700,361100,425500
92315,34.232796,-116.902863,Big Bear Lake,San Bernardino,Riverside,CA,327000,202900,260100,370400,516000,827500
92325,34.243482,-117.281304,Crestline,San Bernardino,Riverside,CA,216100,139300,186100,244200,263400,308500
92352,34.259971,-117.199381,Lake Arrowhead,San Bernardino,Riverside,CA,369900,249500,287600,380400,474700,915300
92373,34.011953,-117.159699,Redlands,San Bernardino,Riverside,CA,458900,213200,339000,429500,534400,758600
92399,34.032301,-117.010574,Yucaipa,San Bernardino,Riverside,CA,359900,244700,266500,342700,420700,523500
92509,34.003266,-117.442004,Rubidoux,Riverside,Riverside,CA,354400,291500,292500,344100,384500,445700
92584,33.652675,-117.173568,Menifee,Riverside,Riverside,CA,364500,303100,340500,345300,376500,408200
92614,33.680302,-117.833295,Irvine,Orange,Los Angeles-Long Beach-Anaheim,CA,666100,397000,496600,690500,871600,868800
92630,33.645736,-117.685503,Lake Forest,Orange,Los Angeles-Long Beach-Anaheim,CA,676100,277600,396700,662400,757100,781900
92649,33.72524,-118.051579,Huntington Beach,Orange,Los Angeles-Long Beach-Anaheim,CA,758200,373300,506000,750000,937000,1388700
92677,33.528868,-117.701175,Laguna Niguel,Orange,Los Angeles-Long Beach-Anaheim,CA,803600,368400,521200,778100,949300,1315100
92683,33.752468,-117.993933,Westminster,Orange,Los Angeles-Long Beach-Anaheim,CA,621300,533500,489300,600000,677600,741000
92688,33.619672,-117.612087,Rancho Santa Margarita,Orange,Los Angeles-Long Beach-Anaheim,CA,623800,298300,415700,631300,744200,886900
92691,33.611945,-117.665867,Mission Viejo,Orange,Los Angeles-Long Beach-Anaheim,CA,690200,279300,466000,676300,739100,826100
92703,33.747155,-117.907326,Santa Ana,Orange,Los Angeles-Long Beach-Anaheim,CA,496100,420000,441500,501100,521400,532500
92708,33.710582,-117.951129,Fountain Valley,Orange,Los Angeles-Long Beach-Anaheim,CA,777200,305600,471000,747400,821200,877100
92780,33.734005,-117.819163,Tustin,Orange,Los Angeles-Long Beach-Anaheim,CA,650000,296800,378600,657500,726900,764700
92805,33.830457,-117.905941,Anaheim,Orange,Los Angeles-Long Beach-Anaheim,CA,517400,435400,484400,520100,561200,641800
92831,33.879768,-117.89634,Fullerton,Orange,Los Angeles-Long Beach-Anaheim,CA,626400,308500,408200,629800,725500,898500
92835,33.901886,-117.916639,Fullerton,Orange,Los Angeles-Long Beach-Anaheim,CA,763700,275500,440400,721100,804700,1066200
92840,33.787165,-117.931889,Garden Grove,Orange,Los Angeles-Long Beach-Anaheim,CA,559500,271600,466000,563300,569500,621200
92843,33.763905,-117.931382,Garden Grove,Orange,Los Angeles-Long Beach-Anaheim,CA,542900,271900,428200,544200,562700,619800
92869,33.80845,-117.791737,Orange,Orange,Los Angeles-Long Beach-Anaheim,CA,712100,318500,461700,689300,764400,834100
92870,33.881158,-117.854783,Placentia,Orange,Los Angeles-Long Beach-Anaheim,CA,663600,374700,414900,641700,698500,743800
92882,33.840451,-117.601961,Corona,Riverside,Riverside,CA,445900,211300,303300,420800,510600,572800
92886,33.896339,-117.796416,Yorba Linda,Orange,Los Angeles-Long Beach-Anaheim,CA,802600,283200,489100,691500,832900,1110700
93001,34.03734,-119.800786,Ventura,Ventura,Ventura,CA,572400,442600,476900,597300,958600,1309000
93010,34.227892,-119.079552,Camarillo,Ventura,Ventura,CA,598400,291500,466600,551500,634400,709000
93021,34.295652,-118.897875,Moorpark,Ventura,Ventura,CA,639000,371800,435300,548700,695200,840900
93023,34.530199,-119.310133,Ojai,Ventura,Ventura,CA,691600,528400,585200,685800,775800,1215500
93035,34.181971,-119.224985,Oxnard,Ventura,Ventura,CA,584000,377200,585400,610200,562700,784900
93063,34.308729,-118.687223,Simi Valley,Ventura,Ventura,CA,548300,310500,367300,528600,582700,662800
93065,34.258405,-118.775026,Simi Valley,Ventura,Ventura,CA,552400,267000,410600,520900,591400,784200
93101,34.418979,-119.709166,Santa Barbara,Santa Barbara,Santa Maria-Santa Barbara,CA,829100,769800,797500,869500,1104900,1637900
93105,34.533222,-119.791731,Santa Barbara,Santa Barbara,Santa Maria-Santa Barbara,CA,1051400,588800,881500,1066900,1346600,1783900
93257,35.988087,-118.860221,Porterville,Tulare,Visalia,CA,178700,99400,123600,185500,231600,295800
93306,35.468183,-118.779649,Bakersfield,Kern,Bakersfield,CA,186400,71000,131800,178000,235000,314300
93307,35.24512,-118.9411,Bakersfield,Kern,Bakersfield,CA,158500,62600,100800,161300,185200,206600
93308,35.621087,-118.789677,Oildale,Kern,Bakersfield,CA,190800,67400,107500,196500,262400,311000
93422,35.463544,-120.692911,Atascadero,San Luis Obispo,San Luis Obispo,CA,497400,324500,396700,493900,627100,753200
93428,35.585018,-121.041461,Cambria,San Luis Obispo,San Luis Obispo,CA,694300,516000,580400,743900,936400,1282100
93446,35.662509,-120.749865,Paso Robles,San Luis Obispo,San Luis Obispo,CA,473800,347700,327800,454800,563800,817600
93449,35.165671,-120.655844,Pismo Beach,San Luis Obispo,San Luis Obispo,CA,828000,655900,687000,881700,1154000,1458300
93535,34.713656,-117.86466,Lancaster,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,224700,135700,162100,220000,241400,280100
93536,34.74739,-118.369249,Lancaster,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,323800,232200,202800,290100,336700,383000
93550,34.408548,-118.123592,Palmdale,Los Angeles,Los Angeles-Long Beach-Anaheim,CA,242500,148300,196700,238800,272500,327400
93555,35.606509,-117.683472,Ridgecrest,Kern,Bakersfield,CA,182400,110500,115100,177800,235000,316200
93561,35.118772,-118.493811,Tehachapi,Kern,Bakersfield,CA,247500,170400,201700,241500,312100,391400
93704,36.799054,-119.801608,Fresno,Fresno,Fresno,CA,220700,131100,166000,234700,293900,361700
93706,36.652065,-119.906591,Fresno,Fresno,Fresno,CA,131400,88500,101800,136600,150400,159800
93955,36.61441,-121.786901,Seaside,Monterey,Salinas,CA,488900,364100,418700,511400,567500,597500
94010,37.57028,-122.365778,Burlingame,San Mateo,San Francisco,CA,2478600,770500,1458100,2157900,3310800,4975200
94014,37.690884,-122.447441,Daly City,San Mateo,San Francisco,CA,813100,637800,789900,860700,978600,998700
94015,37.681264,-122.480589,Daly City,San Mateo,San Francisco,CA,902000,466700,850000,904800,987900,1017700
94022,37.357489,-122.144437,Los Altos,Santa Clara,San Jose,CA,3539100,1128300,2082000,3124300,3844200,4946700
94025,37.457524,-122.176542,Menlo Park,San Mateo,San Francisco,CA,2042200,789200,1461100,1952000,3035400,4147900
94030,37.59897,-122.401991,Millbrae,San Mateo,San Francisco,CA,1603400,587700,1070500,1585200,1871900,2194200
94040,37.380566,-122.085293,Mountain View,Santa Clara,San Jose,CA,2008900,649300,991500,1974500,2451800,2666900
94044,37.606627,-122.477211,Pacifica,San Mateo,San Francisco,CA,922000,785600,798200,907500,1079900,1233200
94061,37.461147,-122.236948,Redwood City,San Mateo,San Francisco,CA,1476300,769000,1093500,1470700,1792100,1982500
94062,37.413691,-122.295343,Redwood City,San Mateo,San Francisco,CA,1981100,1560000,1483200,1857100,2534300,3195400
94066,37.625086,-122.433593,San Bruno,San Mateo,San Francisco,CA,956600,445300,786400,1001500,1186600,1296200
94080,37.65549,-122.422075,South San Francisco,San Mateo,San Francisco,CA,896100,531200,783100,893900,1048400,1295300
94086,37.371647,-122.023134,Sunnyvale,Santa Clara,San Jose,CA,1468700,605300,961800,1479300,1638200,1822600
94087,37.351529,-122.036959,Sunnyvale,Santa Clara,San Jose,CA,1801700,590300,1016000,1745500,1919600,2070800
94110,37.750021,-122.415201,San Francisco,San Francisco,San Francisco,CA,1379800,965800,1313800,1516400,1750300,1827700
94112,37.720375,-122.44295,San Francisco,San Francisco,San Francisco,CA,952800,766300,904300,979000,1074200,1179100
94115,37.785969,-122.437253,San Francisco,San Francisco,San Francisco,CA,1412400,831000,1304300,1958200,4326000,7812100
94117,37.769436,-122.447662,San Francisco,San Francisco,San Francisco,CA,1488300,800800,1329500,1763100,2676300,3132100
94121,37.776769,-122.494707,San Francisco,San Francisco,San Francisco,CA,1412300,858700,1238600,1426000,1707700,2262900
94122,37.758797,-122.485128,San Francisco,San Francisco,San Francisco,CA,1307900,992900,1221900,1388100,1548600,1615700
94123,37.800934,-122.438366,San Francisco,San Francisco,San Francisco,CA,2232600,922400,1631700,3053900,5004800,7393500
94124,37.728895,-122.382779,San Francisco,San Francisco,San Francisco,CA,843100,633400,811700,869800,911200,948700
94134,37.721052,-122.413573,San Francisco,San Francisco,San Francisco,CA,863500,613800,816500,906800,996700,1181700
94306,37.415727,-122.130762,Palo Alto,Santa Clara,San Jose,CA,2527700,936300,1875000,2412800,2839900,3706400
94401,37.576948,-122.316903,San Mateo,San Mateo,San Francisco,CA,951200,559000,909000,1016900,1231000,1355600
94402,37.523602,-122.34492,San Mateo,San Mateo,San Francisco,CA,1809400,801800,1306900,1809400,1949000,2519400
94403,37.538449,-122.305447,San Mateo,San Mateo,San Francisco,CA,1396300,576000,1080500,1421500,1809900,1995300
94404,37.555999,-122.267679,Foster City,San Mateo,San Francisco,CA,1452400,665400,977900,1452700,1793600,1919300
94518,37.950362,-122.022039,Concord,Contra Costa,San Francisco,CA,643200,209200,282300,615800,740100,808900
94523,37.954131,-122.07614,Pleasant Hill,Contra Costa,San Francisco,CA,708400,291400,486500,691000,863400,917900
94530,37.921561,-122.298337,El Cerrito,Contra Costa,San Francisco,CA,840300,706500,722600,849900,985500,1137800
94533,38.280745,-122.00638,Fairfield,Solano,Vallejo,CA,346500,167300,256600,327400,398300,513700
94539,37.516907,-121.911763,Fremont,Alameda,San Francisco,CA,1422800,404800,722000,1226700,1567700,1945000
94546,37.714509,-122.079542,Castro Valley,Alameda,San Francisco,CA,726100,539900,577400,726000,843100,916200
94550,37.519986,-121.575596,Livermore,Alameda,San Francisco,CA,791800,301700,572600,709900,907200,1180200
94555,37.548205,-122.098677,Fremont,Alameda,San Francisco,CA,944500,382400,599900,936500,1029200,1121900
94558,38.442011,-122.23832,Napa,Napa,Napa,CA,617100,363200,483700,580300,720400,927300
94560,37.504514,-122.032916,Newark,Alameda,San Francisco,CA,767300,361400,522100,740800,854700,1003800
94595,37.87195,-122.069383,Walnut Creek,Contra Costa,San Francisco,CA,591100,331400,450200,970700,1193400,1392300
94606,37.791887,-122.245334,Oakland,Alameda,San Francisco,CA,650300,535300,594200,687100,782900,839500
94607,37.807215,-122.301497,Oakland,Alameda,San Francisco,CA,617600,506800,625500,702400,744200,814500
94609,37.834403,-122.264368,Oakland,Alameda,San Francisco,CA,891500,589400,863600,946700,1049100,1128600
94618,37.844672,-122.238105,Oakland,Alameda,San Francisco,CA,1318200,422400,1123800,1342200,1766400,2035400
94619,37.790438,-122.140819,Oakland,Alameda,San Francisco,CA,709600,513200,612100,751800,882200,1025600
94621,37.748272,-122.216825,Oakland,Alameda,San Francisco,CA,369200,317000,362700,382100,424200,470500
94702,37.865777,-122.286321,Berkeley,Alameda,San Francisco,CA,870800,654100,847600,971500,1110900,1156700
94703,37.863911,-122.275643,Berkeley,Alameda,San Francisco,CA,973700,636200,871800,1031300,1129600,1224400
94704,37.866536,-122.257996,Berkeley,Alameda,San Francisco,CA,1138800,669100,802300,1274800,1413200,1860400
94705,37.865183,-122.238209,Berkeley,Alameda,San Francisco,CA,1534800,718800,1065600,1431000,1920500,2577900
94706,37.889704,-122.295531,Albany,Alameda,San Francisco,CA,981100,485100,884200,1094500,1228800,1316500
94708,37.902944,-122.261795,Berkeley,Alameda,San Francisco,CA,1253600,914900,1065700,1243300,1409500,1884300
94709,37.879234,-122.266839,Berkeley,Alameda,San Francisco,CA,1071300,683700,887400,1253100,1447000,1778500
94903,38.022366,-122.555605,San Rafael,Marin,San Francisco,CA,909600,389000,552500,859300,1048500,1193100
94939,37.937082,-122.532369,Larkspur,Marin,San Francisco,CA,1606500,498200,971600,1672300,2018100,2485500
94941,37.897665,-122.563172,Mill Valley,Marin,San Francisco,CA,1443500,795500,1089800,1383600,1860700,2569600
94960,37.995864,-122.577814,San Anselmo,Marin,San Francisco,CA,1150600,787100,843300,1142900,1500800,1889200
95003,37.0067,-121.878207,Aptos,Santa Cruz,Santa Cruz,CA,868300,654900,752200,906200,1208400,1322200
95008,37.279173,-121.95534,Campbell,Santa Clara,San Jose,CA,1194100,489800,789800,1176300,1350200,1564800
95014,37.306491,-122.08064,Cupertino,Santa Clara,San Jose,CA,1905300,779000,1112500,1801800,2144300,2406200
95032,37.216953,-121.926555,Los Gatos,Santa Clara,San Jose,CA,1626300,565900,1137800,1410300,1951100,2359600
95035,37.444349,-121.868859,Milpitas,Santa Clara,San Jose,CA,909900,415900,704700,870400,1062600,1086300
95037,37.174063,-121.598747,Morgan Hill,Santa Clara,San Jose,CA,902800,546200,638000,791300,992500,1150300
95054,37.393491,-121.96467,Santa Clara,Santa Clara,San Jose,CA,1073300,626600,848100,1077200,1131900,1367100
95060,37.036461,-122.12175,Santa Cruz,Santa Cruz,Santa Cruz,CA,904100,621200,783300,953900,1219900,1463100
95062,36.970525,-121.987488,Santa Cruz,Santa Cruz,Santa Cruz,CA,815000,733400,770700,834900,973400,1096700
95111,37.283111,-121.826245,San Jose,Santa Clara,San Jose,CA,676900,353500,450900,664300,714000,740000
95112,37.344482,-121.883535,San Jose,Santa Clara,San Jose,CA,731700,566400,706500,764300,891400,1029600
95116,37.350421,-121.852585,San Jose,Santa Clara,San Jose,CA,628400,355400,568100,632500,687600,726700
95117,37.311181,-121.96187,San Jose,Santa Clara,San Jose,CA,1126300,518800,787700,1137400,1292900,1425200
95123,37.244238,-121.831604,San Jose,Santa Clara,San Jose,CA,841200,439700,485200,831800,887000,1005700
95125,37.295056,-121.89144,San Jose,Santa Clara,San Jose,CA,1190500,711900,968300,1194700,1386900,1626400
95126,37.326791,-121.916745,San Jose,Santa Clara,San Jose,CA,872200,619800,786700,934600,1265900,1626600
95127,37.371091,-121.800752,San Jose,Santa Clara,San Jose,CA,678700,391200,631300,670300,770500,911000
95128,37.315977,-121.936319,San Jose,Santa Clara,San Jose,CA,941700,614700,774300,979000,1146500,1267300
95129,37.305742,-122.000927,San Jose,Santa Clara,San Jose,CA,1619500,514700,810900,1515400,1779300,1973500
95131,37.387111,-121.897417,San Jose,Santa Clara,San Jose,CA,900600,520100,697600,889100,1002600,1250200
95132,37.424565,-121.748597,San Jose,Santa Clara,San Jose,CA,1000500,414200,553500,976800,1032600,1142200
95133,37.371606,-121.860844,San Jose,Santa Clara,San Jose,CA,771900,372500,514200,757900,939600,1175600
95135,37.284529,-121.658321,San Jose,Santa Clara,San Jose,CA,1132700,459600,686300,981100,1370200,1599700
95136,37.269128,-121.850992,San Jose,Santa Clara,San Jose,CA,843900,500000,647600,814900,909500,976500
95356,37.718023,-121.032714,Modesto,Stanislaus,Modesto,CA,324600,115800,203600,298100,396700,446600
95401,38.449137,-122.793752,Santa Rosa,Sonoma,Santa Rosa,CA,479400,272400,423400,480600,526000,541300
95404,38.525733,-122.690443,Santa Rosa,Sonoma,Santa Rosa,CA,654800,515600,497400,658400,862600,1141900
95407,38.3933,-122.745048,Santa Rosa,Sonoma,Santa Rosa,CA,474200,476400,419600,469100,539600,562500
95472,38.398815,-122.861923,Sebastopol,Sonoma,Santa Rosa,CA,834800,681600,733800,854400,954200,1132200
95476,38.249428,-122.466627,Sonoma,Sonoma,Santa Rosa,CA,683300,550000,610100,728200,1057600,1609400
95603,38.915869,-121.080284,Auburn,Placer,Sacramento,CA,415000,301800,324900,409500,506000,604700
95901,39.223939,-121.49405,Marysville,Yuba,Yuba City,CA,218600,126000,161400,214400,272700,286600
95926,39.745628,-121.843834,Chico,Butte,Chico,CA,305500,203400,245500,306200,375700,444800
95928,39.68571,-121.844084,Chico,Butte,Chico,CA,315800,195700,238600,323200,424100,499500
95959,39.347811,-120.918728,Nevada City,Nevada,Truckee,CA,418300,318900,362100,440100,579500,653400
95961,39.040305,-121.560484,Olivehurst,Yuba,Yuba City,CA,229800,120000,136800,204000,314700,361900
95965,39.593945,-121.581363,Oroville,Butte,Chico,CA,193100,128600,154800,193900,245700,279800
95966,39.47536,-121.41411,Oroville,Butte,Chico,CA,207600,125200,160400,218800,278200,346400
95969,39.716846,-121.64618,Paradise,Butte,Chico,CA,244700,147400,202100,276700,367400,420800
96001,40.601778,-122.454973,Redding,Shasta,Redding,CA,250200,129700,172800,254500,333300,422600
96150,38.869825,-120.008594,South Lake Tahoe,El Dorado,Sacramento,CA,407300,255500,324200,415300,575700,786000
96161,39.313089,-120.207783,Truckee,Nevada,Truckee,CA,577600,335700,410600,583100,922900,1388100
96701,21.406053,-157.884952,Aiea,Honolulu,Urban Honolulu,HI,681600,313700,400200,735700,853400,895700
96706,21.344763,-158.022279,Ewa Beach,Honolulu,Urban Honolulu,HI,596000,244300,333500,572300,670500,715300
96708,20.852389,-156.223562,Haiku,Maui,Kahului,HI,830800,700400,741200,762500,906100,1096900
96734,21.395084,-157.758188,Kailua,Honolulu,Urban Honolulu,HI,998900,511700,614100,929200,1082000,1243200
96740,19.75682,-155.919968,Kailua Kona,Hawaii,Hilo,HI,492100,251200,382100,537500,630300,807300
96744,21.451733,-157.824227,Kaneohe,Honolulu,Urban Honolulu,HI,806000,403100,558100,777900,885100,1038600
96749,19.621282,-154.989735,Keaau,Hawaii,Hilo,HI,272400,181100,232900,271100,317900,382000
96753,20.711955,-156.438498,Kihei,Maui,Kahului,HI,609700,401400,515500,674400,777100,866800
96761,20.897296,-156.61354,Lahaina,Maui,Kahului,HI,669100,517800,825400,746200,1011600,970000
96782,21.417374,-157.936867,Pearl City,Honolulu,Urban Honolulu,HI,686900,256100,346800,677000,731600,791400
96789,21.483875,-157.934284,Mililani,Honolulu,Urban Honolulu,HI,678700,290100,377400,695000,772000,818100
96793,20.895445,-156.530122,Wailuku,Maui,Kahului,HI,566600,247100,350700,557800,623600,657900
96813,21.316548,-157.845053,Honolulu,Honolulu,Urban Honolulu,HI,610400,365700,605400,797200,821600,1012200
96815,21.273462,-157.822444,Honolulu,Honolulu,Urban Honolulu,HI,463200,429400,596400,941000,1023700,1257200
96816,21.290676,-157.788352,Honolulu,Honolulu,Urban Honolulu,HI,1007800,364000,567300,939800,1055200,1276800
96817,21.355506,-157.821647,Honolulu,Honolulu,Urban Honolulu,HI,718200,366300,397700,796300,885700,1013200
96818,21.343331,-157.941721,Honolulu,Honolulu,Urban Honolulu,HI,474200,299400,397100,645100,888100,907000
96822,21.320208,-157.810759,Honolulu,Honolulu,Urban Honolulu,HI,565000,331000,433500,1064100,1173900,1368300
96825,21.294518,-157.688748,Honolulu,Honolulu,Urban Honolulu,HI,913800,470000,629700,899100,1046600,1248200
96826,21.291518,-157.826869,Honolulu,Honolulu,Urban Honolulu,HI,429500,368500,488300,695700,884100,1206200
97006,45.517009,-122.859817,Beaverton,Washington,Portland,OR,370100,197000,255700,377200,464800,539700
97031,45.626691,-121.550386,Hood River,Hood River,Hood River,OR,425400,380800,369900,421500,505500,607600
97034,45.409354,-122.683468,Lake Oswego,Clackamas,Portland,OR,696800,273100,530400,643100,888300,1055900
97038,45.095438,-122.558954,Molalla,Clackamas,Portland,OR,301000,277200,283400,294300,339900,462900
97045,45.320277,-122.536467,Oregon City,Clackamas,Portland,OR,374700,278100,312800,367800,426200,464800
97055,45.388717,-122.155068,Sandy,Clackamas,Portland,OR,322900,274900,308100,308700,373200,468500
97068,45.352514,-122.668534,West Linn,Clackamas,Portland,OR,503000,190700,326600,464100,610300,676900
97071,45.134191,-122.826487,Woodburn,Marion,Salem,OR,230300,130700,183900,250000,293300,315400
97080,45.478314,-122.390727,Gresham,Multnomah,Portland,OR,336100,250100,280900,321200,374400,368500
97124,45.569079,-122.946701,Hillsboro,Washington,Portland,OR,361100,209800,292400,346700,410100,444700
97202,45.482541,-122.643935,Portland,Multnomah,Portland,OR,526700,432100,468800,549000,593800,699000
97203,45.603549,-122.737905,Portland,Multnomah,Portland,OR,364300,330300,356300,364600,427000,519000
97206,45.482433,-122.598605,Portland,Multnomah,Portland,OR,369600,321500,357600,372500,419700,474700
